Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
4764,SGA,Communication Services,Broadcasting,NASDAQ,66.25,15,14,9,51
4765,MPU,Industrials,Rental & Leasing Services,NYSE MKT,66.13,15,17,76,92
4766,ELF,Consumer Defensive,Household & Personal Products,NYSE,66.1,15,11,86,92
4767,CSBR,Healthcare,Biotechnology,NASDAQ,66.09,15,35,18,21
4768,RYI,Industrials,Metal Fabrication,NYSE,66.05,15,14,11,30
4769,CLF,Basic Materials,Steel,NYSE,66.02,15,13,19,67
4770,BTCM,Technology,Information Technology Services,NYSE,66.02,15,14,75,56
4771,LZ,Industrials,Specialty Business Services,NASDAQ,65.98,15,11,5,69
4772,OPAL,Utilities,Utilities—Regulated Gas,NASDAQ,65.98,15,11,11,15
4773,OFLX,Industrials,Specialty Industrial Machinery,NASDAQ,65.93,15,14,9,20
4774,EGHT,Technology,Software—Application,NASDAQ,65.92,15,15,38,13
4775,BBCP,Industrials,Engineering & Construction,NASDAQ,65.92,15,16,20,23
4776,QUIK,Technology,Semiconductors,NASDAQ,65.84,15,9,51,86
4777,URG,Energy,Uranium,NYSE MKT,65.76,15,15,25,88
4778,TNGX,Healthcare,Biotechnology,NASDAQ,65.72,15,51,92,91
4779,ANY,Technology,Software—Application,NASDAQ,65.69,15,10,17,8
4780,SDRL,Energy,Oil & Gas Drilling,NYSE,65.69,15,20,66,78
4781,WW,Consumer Cyclical,Personal Services,NASDAQ,65.66,15,2,2,1
4782,CNMD,Healthcare,Medical Devices,NYSE,65.65,15,25,14,12
4783,METC,Basic Materials,Coking Coal,NASDAQ,65.61,15,17,52,81
4784,TCPC,Financial Services,Asset Management,NASDAQ,65.6,15,16,32,27
4785,DZZ,Exchange Traded Fund,USA,NYSE ARCA,65.57,15,16,14,21
4786,JOUT,Consumer Cyclical,Leisure,NASDAQ,65.53,15,23,13,17
4787,SACH,Real Estate,REIT—Mortgage,NYSE MKT,65.51,15,15,12,24
4788,OXM,Consumer Cyclical,Apparel Manufacturing,NYSE,65.49,15,20,30,67
4789,ATXG,Industrials,Integrated Freight & Logistics,NASDAQ,65.47,15,5,6,12
4790,PBYI,Healthcare,Biotechnology,NASDAQ,65.43,15,12,29,93
4791,PIK,Consumer Cyclical,Internet Retail,NASDAQ,65.4,15,16,72,97
4792,OSUR,Healthcare,Medical Instruments & Supplies,NASDAQ,65.38,15,19,12,25
4793,SIBN,Healthcare,Medical Devices,NASDAQ,65.33,15,36,26,15
4794,STKS,Consumer Cyclical,Restaurants,NASDAQ,65.32,15,11,30,54
4795,CVAC,Healthcare,Biotechnology,NASDAQ,65.28,15,16,37,5
4796,UCL,Communication Services,Telecom Services,NASDAQ,65.26,15,13,37,14
4797,NATR,Consumer Defensive,Packaged Foods,NASDAQ,65.25,15,21,22,88
4798,WTI,Energy,Oil & Gas E&P,NYSE,65.23,15,16,15,9
4799,DENN,Consumer Cyclical,Restaurants,NASDAQ,65.21,15,18,13,18
4800,RC,Real Estate,REIT—Mortgage,NYSE,65.18,15,18,31,24
4801,ZGN,Consumer Cyclical,Apparel Manufacturing,NYSE,65.16,15,17,27,39
4802,LEG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,65.12,15,16,6,12
4803,ORN,Industrials,Engineering & Construction,NYSE,65.09,15,30,98,97
4804,MYE,Consumer Cyclical,Packaging & Containers,NYSE,64.93,15,18,11,76
4805,NRT,Energy,Oil & Gas E&P,NYSE,64.91,15,19,15,21
4806,MKFG,Technology,Computer Hardware,NYSE,64.88,15,2,3,10
4807,AMTD,Financial Services,Asset Management,NYSE,64.85,15,11,9,10
4808,PDCO,Healthcare,Medical Distribution,NASDAQ,64.84,15,22,20,23
4809,RAMP,Technology,Software—Infrastructure,NYSE,64.82,15,20,36,66
4810,PSTV,Healthcare,Biotechnology,NASDAQ,64.8,15,20,42,20
4811,DDD,Technology,Computer Hardware,NYSE,64.71,15,6,16,8
4812,VTSI,Industrials,Aerospace & Defense,NASDAQ,64.69,14,17,29,96
4813,XLO,Healthcare,Biotechnology,NASDAQ,64.67,14,24,14,28
4814,CTM,Technology,Information Technology Services,NYSE MKT,64.66,14,14,8,6
4815,GPMT,Real Estate,REIT—Mortgage,NYSE,64.66,14,10,7,26
4816,TTI,Energy,Oil & Gas Equipment & Services,NYSE,64.65,14,13,13,59
4817,RMCF,Consumer Defensive,Confectioners,NASDAQ,64.6,14,6,3,14
4818,TFFP,Healthcare,Biotechnology,NASDAQ,64.47,14,8,2,2
4819,JZ,Consumer Defensive,Education & Training Services,NASDAQ,64.46,14,4,2,37
4820,NPCE,Healthcare,Medical Devices,NASDAQ,64.45,14,23,30,98
4821,LCTX,Healthcare,Biotechnology,NYSE MKT,64.44,14,26,17,35
4822,EC,Energy,Oil & Gas Integrated,NYSE,64.4,14,16,25,43
4823,EHAB,Healthcare,Medical Care Facilities,NYSE,64.36,14,17,25,33
4824,DLO,Technology,Software—Infrastructure,NASDAQ,64.34,14,13,4,26
4825,VPG,Technology,Scientific & Technical Instruments,NYSE,64.3,14,14,30,36
4826,SLP,Healthcare,Health Information Services,NASDAQ,64.29,14,13,24,68
4827,GOGO,Communication Services,Telecom Services,NASDAQ,64.25,14,12,24,15
4828,KE,Industrials,Electrical Equipment & Parts,NASDAQ,64.2,14,16,30,22
4829,UP,Industrials,Airports & Air Services,NYSE,64.2,14,37,93,33
4830,MITK,Technology,Software—Application,NASDAQ,64.18,14,12,51,81
4831,TENX,Healthcare,Biotechnology,NASDAQ,64.17,14,14,4,0
4832,FNGR,Communication Services,Telecom Services,NASDAQ,64.16,14,15,5,72
4833,PALT,Technology,Software—Application,NASDAQ,64.14,14,34,97,95
4834,DM,Technology,Computer Hardware,NYSE,64.1,14,20,5,26
4835,GFS,Technology,Semiconductors,NASDAQ,64.08,14,13,45,16
4836,CSAN,Energy,Oil & Gas Refining & Marketing,NYSE,64.03,14,18,13,18
4837,ETSY,Consumer Cyclical,Internet Retail,NASDAQ,64.03,14,19,20,25
4838,SLDP,Industrials,Electrical Equipment & Parts,NASDAQ,63.98,14,19,81,56
4839,ADNT,Consumer Cyclical,Auto Parts,NYSE,63.96,14,10,11,18
4840,CMP,Basic Materials,Other Industrial Metals & Mining,NYSE,63.9,14,7,7,5
4841,NYMT,Real Estate,REIT—Mortgage,NASDAQ,63.88,14,28,17,19
4842,ICCC,Healthcare,Biotechnology,NASDAQ,63.86,14,15,15,43
4843,BREA,Communication Services,Entertainment,NASDAQ,63.84,14,21,4,19
4844,MTW,Industrials,Farm & Heavy Construction Machinery,NYSE,63.8,14,14,14,21
4845,LIXTW,n/a,n/a,NASDAQ,63.79,14,11,14,9
4846,TXMD,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,63.76,14,14,15,12
4847,FORR,Industrials,Consulting Services,NASDAQ,63.75,14,25,13,10
4848,AVNW,Technology,Communication Equipment,NASDAQ,63.7,14,11,28,69
4849,SENS,Healthcare,Medical Devices,NYSE MKT,63.68,14,19,26,14
4850,RDHL,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,63.67,14,16,5,2
4851,SGMA,Technology,Electronic Components,NASDAQ,63.63,14,12,94,84
4852,HPP,Real Estate,REIT—Office,NYSE,63.6,14,20,20,33
4853,KPLT,Technology,Software—Infrastructure,NASDAQ,63.53,14,19,96,15
4854,AJX,Real Estate,REIT—Mortgage,NYSE,63.53,14,27,15,12
4855,DK,Energy,Oil & Gas Refining & Marketing,NYSE,63.52,14,13,14,79
4856,XELAP,Technology,Software—Application,NASDAQ,63.51,14,16,23,49
4857,LIXT,Healthcare,Biotechnology,NASDAQ,63.41,14,24,14,84
4858,QIPT,Healthcare,Medical Devices,NASDAQ,63.41,14,12,16,17
4859,MTC,Technology,Software—Application,NASDAQ,63.36,14,6,0,97
4860,JFU,Technology,Information Technology Services,NASDAQ,63.34,14,8,9,85
4861,AUID,Technology,Software—Infrastructure,NASDAQ,63.34,14,19,78,78
4862,FLUX,Industrials,Electrical Equipment & Parts,NASDAQ,63.31,14,29,26,59
4863,ANEB,Healthcare,Biotechnology,NASDAQ,63.31,14,30,19,64
4864,NE,Energy,Oil & Gas Drilling,NYSE,63.23,14,15,33,54
4865,RMBS,Technology,Semiconductors,NASDAQ,63.21,14,10,32,30
4866,ALGM,Technology,Semiconductors,NASDAQ,63.2,14,16,28,17
4867,WBX,Technology,Electronic Components,NYSE,63.18,14,15,18,11
4868,OEC,Basic Materials,Specialty Chemicals,NYSE,63.11,13,13,36,64
4869,DIN,Consumer Cyclical,Restaurants,NYSE,63.1,13,10,11,23
4870,OPEN,Real Estate,Real Estate Services,NASDAQ,63.06,13,26,27,27
4871,NTZ,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,63.03,13,16,10,32
4872,GP,Consumer Cyclical,Auto Manufacturers,NASDAQ,63.01,13,19,3,9
4873,USNA,Consumer Defensive,Packaged Foods,NYSE,63.01,13,15,24,19
4874,LFCR,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,63.01,13,20,8,47
4875,TH,Industrials,Specialty Business Services,NASDAQ,63.0,13,59,15,32
4876,DXLG,Consumer Cyclical,Apparel Retail,NASDAQ,62.99,13,12,27,15
4877,AMR,Basic Materials,Coking Coal,NYSE,62.98,13,13,72,91
4878,THCH,Consumer Cyclical,Restaurants,NASDAQ,62.96,13,7,3,7
4879,CSIQ,Technology,Solar,NASDAQ,62.96,13,11,16,6
4880,MEGL,Financial Services,Capital Markets,NASDAQ,62.95,13,9,11,8
4881,NTLA,Healthcare,Biotechnology,NASDAQ,62.91,13,15,29,14
4882,ACXP,Healthcare,Biotechnology,NASDAQ,62.91,13,21,24,8
4883,SSTI,Technology,Software—Application,NASDAQ,62.9,13,14,15,9
4884,CIVI,Energy,Oil & Gas E&P,NYSE,62.88,13,15,36,55
4885,PRPL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,62.84,13,24,39,67
4886,VTGN,Healthcare,Biotechnology,NASDAQ,62.83,13,15,57,93
4887,BEEM,Technology,Solar,NASDAQ,62.74,13,20,20,22
4888,WPRT,Consumer Cyclical,Auto Parts,NASDAQ,62.7,13,15,25,27
4889,HDSN,Basic Materials,Specialty Chemicals,NASDAQ,62.65,13,13,14,52
4890,NAOV,Healthcare,Medical Devices,NASDAQ,62.65,13,13,11,7
4891,RCKT,Healthcare,Biotechnology,NASDAQ,62.6,13,18,58,74
4892,PBF,Energy,Oil & Gas Refining & Marketing,NYSE,62.59,13,11,14,88
4893,TTNP,Healthcare,Biotechnology,NASDAQ,62.58,13,19,14,31
4894,NAII,Consumer Defensive,Packaged Foods,NASDAQ,62.57,13,43,19,32
4895,YJ,Consumer Cyclical,Internet Retail,NASDAQ,62.56,13,18,12,20
4896,SSTK,Communication Services,Internet Content & Information,NYSE,62.54,13,17,24,25
4897,MCRB,Healthcare,Biotechnology,NASDAQ,62.53,13,68,85,3
4898,ACAD,Healthcare,Biotechnology,NASDAQ,62.46,13,22,16,11
4899,AVDX,Technology,Software—Infrastructure,NASDAQ,62.45,13,10,68,81
4900,PRSO,Technology,Semiconductors,NASDAQ,62.42,13,7,5,0
4901,PAGS,Technology,Software—Infrastructure,NYSE,62.38,13,18,82,75
4902,ENG,Industrials,Engineering & Construction,NASDAQ,62.38,13,15,19,19
4903,SDGR,Healthcare,Health Information Services,NASDAQ,62.34,13,17,13,23
4904,HOTH,Healthcare,Biotechnology,NASDAQ,62.3,13,25,6,15
4905,ZI,Technology,Software—Application,NASDAQ,62.26,13,13,8,23
4906,BWEN,Industrials,Specialty Industrial Machinery,NASDAQ,62.24,13,11,75,12
4907,LVWR,Consumer Cyclical,Auto Manufacturers,NYSE,62.22,13,25,25,14
4908,VSTA,Consumer Defensive,Education & Training Services,NASDAQ,62.21,13,15,14,38
4909,MITQ,Technology,Communication Equipment,NYSE MKT,62.2,13,21,28,9
4910,XRX,Technology,Information Technology Services,NASDAQ,62.15,13,11,12,37
4911,MRKR,Healthcare,Biotechnology,NASDAQ,62.13,13,7,74,96
4912,SST,Industrials,Specialty Business Services,NYSE,62.06,13,23,12,44
4913,CYCN,Healthcare,Biotechnology,NASDAQ,61.97,13,36,27,20
4914,PTEN,Energy,Oil & Gas Drilling,NASDAQ,61.97,13,12,19,33
4915,KLXE,Energy,Oil & Gas Equipment & Services,NASDAQ,61.96,13,15,8,13
4916,CLAR,Consumer Cyclical,Leisure,NASDAQ,61.81,13,11,24,24
4917,MODG,Consumer Cyclical,Leisure,NYSE,61.7,13,11,34,48
4918,TOP,Financial Services,Capital Markets,NASDAQ,61.69,13,4,11,5
4919,OPI,Real Estate,REIT—Office,NASDAQ,61.69,13,15,16,3
4920,ATOM,Technology,Semiconductor Equipment & Materials,NASDAQ,61.66,13,5,5,19
4921,CTMX,Healthcare,Biotechnology,NASDAQ,61.6,13,18,19,67
4922,AREN,Communication Services,Internet Content & Information,NYSE MKT,61.49,13,9,17,3
4923,EGAN,Technology,Software—Application,NASDAQ,61.43,13,17,54,25
4924,HPKEW,n/a,n/a,NASDAQ,61.42,12,9,30,8
4925,CAN,Technology,Computer Hardware,NASDAQ,61.42,12,13,35,5
4926,BIGC,Technology,Software—Application,NASDAQ,61.42,12,10,48,10
4927,PXLW,Technology,Semiconductors,NASDAQ,61.4,12,5,8,71
4928,UUU,Industrials,Security & Protection Services,NYSE MKT,61.34,12,13,18,17
4929,YI,Healthcare,Pharmaceutical Retailers,NASDAQ,61.24,12,3,10,6
4930,JACK,Consumer Cyclical,Restaurants,NASDAQ,61.22,12,10,13,14
4931,SCHL,Communication Services,Publishing,NASDAQ,61.2,12,21,14,31
4932,BWMN,Industrials,Consulting Services,NASDAQ,61.2,12,15,66,54
4933,MEIP,Healthcare,Biotechnology,NASDAQ,61.17,12,17,7,8
4934,SJ,Communication Services,Broadcasting,NASDAQ,61.16,12,9,9,1
4935,POCI,Healthcare,Medical Instruments & Supplies,NASDAQ,61.15,12,29,45,28
4936,TPVG,Financial Services,Asset Management,NYSE,61.15,12,14,18,22
4937,LOOP,Basic Materials,Specialty Chemicals,NASDAQ,61.1,12,5,7,21
4938,BRZE,Technology,Software—Application,NASDAQ,61.08,12,18,24,30
4939,APYX,Healthcare,Medical Devices,NASDAQ,61.05,12,6,10,5
4940,OP,Industrials,Marine Shipping,NASDAQ,61.05,12,17,16,39
4941,ZEUS,Basic Materials,Steel,NASDAQ,61.04,12,13,14,80
4942,TIRX,Financial Services,Insurance Brokers,NASDAQ,61.02,12,7,4,10
4943,VAL,Energy,Oil & Gas Equipment & Services,NYSE,61.0,12,16,60,44
4944,CLRO,Technology,Communication Equipment,NASDAQ,60.99,12,10,15,54
4945,DFLI,Industrials,Electrical Equipment & Parts,NASDAQ,60.96,12,15,33,29
4946,MATW,Industrials,Conglomerates,NASDAQ,60.95,12,19,16,14
4947,CLRB,Healthcare,Biotechnology,NASDAQ,60.83,12,15,24,89
4948,BRLT,Consumer Cyclical,Luxury Goods,NASDAQ,60.77,12,16,13,16
4949,GOCO,Financial Services,Insurance Brokers,NASDAQ,60.75,12,16,60,16
4950,RENT,Consumer Cyclical,Apparel Retail,NASDAQ,60.73,12,14,69,12
4951,GRPN,Communication Services,Internet Content & Information,NASDAQ,60.73,12,24,96,90
4952,PLAG,Consumer Defensive,Packaged Foods,NYSE MKT,60.68,12,7,4,3
4953,SYM,Financial Services,Shell Companies,NASDAQ,60.67,12,7,25,63
4954,RIG,Energy,Oil & Gas Drilling,NYSE,60.65,12,14,17,27
4955,RGTI,Technology,Computer Hardware,NASDAQ,60.64,12,9,18,83
4956,KNDI,Consumer Cyclical,Auto Parts,NASDAQ,60.56,12,15,7,19
4957,FOXF,Consumer Cyclical,Auto Parts,NASDAQ,60.54,12,12,15,5
4958,SANA,Healthcare,Biotechnology,NASDAQ,60.49,12,18,61,96
4959,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,60.42,12,8,12,17
4960,AMPX,Industrials,Electrical Equipment & Parts,NYSE,60.39,12,4,3,2
4961,BLMN,Consumer Cyclical,Restaurants,NASDAQ,60.37,12,14,12,68
4962,SPCB,Industrials,Security & Protection Services,NASDAQ,60.34,12,12,6,8
4963,STKH,Consumer Defensive,Packaged Foods,NASDAQ,60.25,12,5,5,12
4964,MEG,Industrials,Waste Management,NYSE,60.21,12,15,32,88
4965,BGI,Consumer Cyclical,Luxury Goods,NYSE MKT,60.2,12,12,11,7
4966,CDTX,Healthcare,Biotechnology,NASDAQ,60.19,12,18,12,8
4967,TC,Communication Services,Internet Content & Information,NASDAQ,60.17,12,12,5,4
4968,ANVS,Healthcare,Biotechnology,NYSE,60.12,12,51,61,76
4969,CERT,Healthcare,Health Information Services,NASDAQ,60.08,12,11,36,38
4970,SSKN,Healthcare,Medical Devices,NASDAQ,60.06,12,10,6,20
4971,NFGC,Basic Materials,Gold,NYSE MKT,60.06,12,17,11,41
4972,LIDR,Consumer Cyclical,Auto Parts,NASDAQ,60.05,12,4,28,3
4973,SBEV,Consumer Defensive,Beverages—Brewers,NYSE MKT,59.96,12,12,6,6
4974,PROC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,59.89,12,8,14,15
4975,FGI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,59.85,12,13,14,8
4976,FRGE,Technology,Software—Application,NYSE,59.85,12,12,10,41
4977,CPSH,Technology,Electronic Components,NASDAQ,59.84,12,11,13,11
4978,MDXH,Healthcare,Diagnostics & Research,NASDAQ,59.84,12,25,42,13
4979,STVN,Healthcare,Medical Instruments & Supplies,NYSE,59.82,12,20,11,26
4980,SPRU,Technology,Solar,NYSE,59.71,12,12,15,27
4981,DATS,Technology,Software—Application,NASDAQ,59.66,11,13,31,7
4982,RIVN,Consumer Cyclical,Auto Manufacturers,NASDAQ,59.61,11,30,85,6
4983,RBOT,Healthcare,Medical Devices,NYSE,59.61,11,8,7,4
4984,CPHI,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE MKT,59.6,11,5,4,3
4985,AREB,Consumer Cyclical,Footwear & Accessories,NASDAQ,59.55,11,92,97,16
4986,CHNR,Industrials,Waste Management,NASDAQ,59.54,11,7,6,13
4987,ALTI,Financial,Asset Management,NASDAQ,59.54,11,12,16,15
4988,MEI,Technology,Electronic Components,NYSE,59.42,11,17,13,4
4989,VATE,Industrials,Engineering & Construction,NYSE,59.38,11,5,6,4
4990,BLNK,Industrials,Engineering & Construction,NASDAQ,59.36,11,7,61,12
4991,BOLT,Healthcare,Biotechnology,NASDAQ,59.32,11,11,7,32
4992,GREE,Financial Services,Capital Markets,NASDAQ,59.2,11,4,23,10
4993,MOV,Consumer Cyclical,Luxury Goods,NYSE,59.17,11,13,24,33
4994,JRVR,Financial Services,Insurance—Specialty,NASDAQ,59.14,11,15,9,13
4995,TRIB,Healthcare,Diagnostics & Research,NASDAQ,59.13,11,9,90,9
4996,FRSH,Technology,Software—Application,NASDAQ,59.12,11,11,10,45
4997,ARWR,Healthcare,Biotechnology,NASDAQ,59.1,11,15,49,16
4998,NEPH,Healthcare,Medical Instruments & Supplies,NASDAQ,59.1,11,25,48,68
4999,CYBN,Healthcare,Biotechnology,NYSE MKT,59.1,11,8,12,27
5000,OPRT,Financial Services,Credit Services,NASDAQ,59.09,11,17,24,11
5001,ABOS,Healthcare,Biotechnology,NASDAQ,59.08,11,17,12,21
5002,RGP,Industrials,Consulting Services,NASDAQ,59.06,11,17,19,17
5003,AMTX,Energy,Oil & Gas Refining & Marketing,NASDAQ,58.99,11,9,12,68
5004,VINO,Real Estate,Real Estate—Diversified,NASDAQ,58.99,11,10,20,11
5005,DV,Technology,Software—Application,NYSE,58.87,11,10,6,23
5006,CLW,Basic Materials,Paper & Paper Products,NYSE,58.86,11,12,87,76
5007,DTSS,Technology,Software—Infrastructure,NASDAQ,58.86,11,6,9,98
5008,CRIS,Healthcare,Biotechnology,NASDAQ,58.83,11,99,98,99
5009,LNZA,Industrials,Waste Management,NASDAQ,58.69,11,5,3,7
5010,SSYS,Technology,Computer Hardware,NASDAQ,58.68,11,13,11,12
5011,SVC,Real Estate,REIT—Hotel & Motel,NASDAQ,58.66,11,12,17,18
5012,QTRX,Healthcare,Medical Devices,NASDAQ,58.61,11,10,12,20
5013,INKT,Healthcare,Biotechnology,NASDAQ,58.57,11,15,19,14
5014,AMPS,Utilities,Utilities—Renewable,NYSE,58.53,11,9,20,12
5015,SYBX,Healthcare,Biotechnology,NASDAQ,58.5,11,88,68,96
5016,DRIO,Healthcare,Diagnostics & Research,NASDAQ,58.42,11,7,8,7
5017,JOB,Industrials,Staffing & Employment Services,NYSE MKT,58.35,11,8,11,10
5018,COSM,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,58.28,11,76,94,2
5019,DLHC,Industrials,Specialty Business Services,NASDAQ,58.26,11,21,22,23
5020,EEX,Communication Services,Advertising Agencies,NYSE,58.25,11,26,32,75
5021,AMRN,Healthcare,Biotechnology,NASDAQ,58.24,11,12,18,20
5022,DBI,Consumer Cyclical,Apparel Retail,NYSE,58.22,11,10,13,61
5023,COUR,Consumer Defensive,Education & Training Services,NYSE,58.19,11,14,4,19
5024,RGNX,Healthcare,Biotechnology,NASDAQ,58.11,11,19,14,43
5025,LVRO,Technology,Information Technology Services,NASDAQ,58.09,11,15,18,31
5026,BIRD,Consumer Cyclical,Apparel Retail,NASDAQ,58.02,11,22,13,8
5027,CNXC,Technology,Information Technology Services,NASDAQ,58.0,11,35,28,8
5028,KTTA,Healthcare,Biotechnology,NASDAQ,57.98,11,8,11,21
5029,TDOC,Healthcare,Health Information Services,NYSE,57.95,11,7,5,9
5030,KOS,Energy,Oil & Gas E&P,NYSE,57.88,11,12,19,23
5031,SMHI,Industrials,Marine Shipping,NYSE,57.88,11,16,65,75
5032,NRGV,Utilities,Utilities—Renewable,NYSE,57.88,11,5,10,9
5033,MCVT,Financial Services,Credit Services,NASDAQ,57.84,11,87,50,36
5034,KALA,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,57.83,11,20,19,12
5035,XTNT,Healthcare,Medical Devices,NYSE MKT,57.82,11,8,14,49
5036,GT,Consumer Cyclical,Auto Parts,NASDAQ,57.82,11,9,25,30
5037,LFLY,Healthcare,Pharmaceutical Retailers,NASDAQ,57.8,11,7,6,2
5038,CCRN,Healthcare,Medical Care Facilities,NASDAQ,57.78,10,17,10,15
5039,WORX,Healthcare,Health Information Services,NASDAQ,57.74,10,8,5,30
5040,RNWWW,n/a,n/a,NASDAQ,57.68,10,13,7,8
5041,NERV,Healthcare,Biotechnology,NASDAQ,57.67,10,12,13,5
5042,SHEN,Communication Services,Telecom Services,NASDAQ,57.66,10,24,57,12
5043,STM,Technology,Semiconductors,NYSE,57.62,10,8,26,24
5044,MBI,Financial Services,Insurance—Specialty,NYSE,57.58,10,5,9,21
5045,SEAT,Communication Services,Internet Content & Information,NASDAQ,57.57,10,11,17,27
5046,ECVT,Basic Materials,Specialty Chemicals,NYSE,57.53,10,11,28,44
5047,WKSP,Consumer Cyclical,Auto Parts,NASDAQ,57.51,10,7,24,0
5048,INVE,Technology,Computer Hardware,NASDAQ,57.39,10,7,7,12
5049,AMCX,Communication Services,Entertainment,NASDAQ,57.22,10,12,17,16
5050,VREX,Healthcare,Medical Devices,NASDAQ,57.21,10,10,12,25
5051,TWI,Industrials,Farm & Heavy Construction Machinery,NYSE,57.13,10,20,8,31
5052,NTIP,Industrials,Specialty Business Services,NYSE MKT,57.08,10,17,12,28
5053,TITN,Industrials,Industrial Distribution,NASDAQ,56.92,10,9,8,20
5054,SIRI,Communication Services,Entertainment,NASDAQ,56.81,10,10,15,10
5055,TLYS,Consumer Cyclical,Apparel Retail,NYSE,56.77,10,16,13,17
5056,IMCR,Healthcare,Biotechnology,NASDAQ,56.75,10,11,9,31
5057,FANH,Financial Services,Insurance Brokers,NASDAQ,56.7,10,1,1,5
5058,ATAI,Healthcare,Biotechnology,NASDAQ,56.69,10,26,18,76
5059,ODP,Consumer Cyclical,Specialty Retail,NASDAQ,56.63,10,10,17,65
5060,FATBP,Consumer Cyclical,Restaurants,NASDAQ,56.6,10,10,21,40
5061,CVV,Industrials,Specialty Industrial Machinery,NASDAQ,56.59,10,12,13,12
5062,FARM,Consumer Defensive,Packaged Foods,NASDAQ,56.58,10,14,25,47
5063,KUKE,Communication Services,Entertainment,NYSE,56.52,10,5,71,99
5064,SNTI,Healthcare,Biotechnology,NASDAQ,56.49,10,25,7,7
5065,LFMD,Healthcare,Pharmaceutical Retailers,NASDAQ,56.42,10,10,52,99
5066,CHCT,Real Estate,REIT—Healthcare Facilities,NYSE,56.4,10,12,30,27
5067,HLLY,Consumer Cyclical,Auto Parts,NYSE,56.37,10,20,14,55
5068,CVM,Healthcare,Biotechnology,NYSE MKT,56.31,10,14,16,12
5069,WEST,Consumer Defensive,Packaged Foods,NASDAQ,56.31,10,11,33,34
5070,PHUN,Technology,Software—Application,NASDAQ,56.3,10,6,5,2
5071,RVP,Healthcare,Medical Instruments & Supplies,NYSE MKT,56.29,10,16,33,20
5072,HUM,Healthcare,Healthcare Plans,NYSE,56.26,10,18,33,13
5073,RMNI,Technology,Software—Application,NASDAQ,56.25,10,11,36,33
5074,NB,Basic Materials,Other Industrial Metals & Mining,NASDAQ,56.22,10,11,7,9
5075,SSBI,Financial Services,Banks—Regional,NASDAQ,56.16,10,14,16,12
5076,PASG,Healthcare,Biotechnology,NASDAQ,56.08,10,16,30,92
5077,DYAI,Healthcare,Biotechnology,NASDAQ,56.07,10,11,16,27
5078,VVOS,Healthcare,Medical Devices,NASDAQ,56.01,10,22,6,2
5079,GOVX,Healthcare,Biotechnology,NASDAQ,55.99,10,92,36,1
5080,DAVA,Technology,Software—Infrastructure,NYSE,55.95,10,26,10,5
5081,VTYX,Healthcare,Biotechnology,NASDAQ,55.93,10,8,4,39
5082,VALN,Healthcare,Biotechnology,NASDAQ,55.69,10,13,14,15
5083,SMRT,Technology,Software—Application,NYSE,55.69,10,10,19,19
5084,CXM,Technology,Software—Application,NYSE,55.66,10,13,12,29
5085,OVID,Healthcare,Biotechnology,NASDAQ,55.66,10,18,1,28
5086,INTG,Consumer Cyclical,Lodging,NASDAQ,55.58,10,14,18,11
5087,INVZ,Consumer Cyclical,Auto Parts,NASDAQ,55.56,10,6,6,5
5088,TRVG,Communication Services,Internet Content & Information,NASDAQ,55.44,10,11,7,10
5089,CHEK,Healthcare,Diagnostics & Research,NASDAQ,55.44,10,15,14,52
5090,AYRO,Consumer Cyclical,Auto Manufacturers,NASDAQ,55.44,10,8,3,8
5091,ALLK,Healthcare,Biotechnology,NASDAQ,55.35,10,2,3,7
5092,VRM,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,55.31,10,4,2,1
5093,XFOR,Healthcare,Biotechnology,NASDAQ,55.3,10,12,9,86
5094,ADIL,Healthcare,Biotechnology,NASDAQ,55.3,10,10,4,17
